,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
289,0.6,40,0.9977205837174522,0.7777777777777778,35,2,8
290,0.6,41,0.9977205837174522,0.7777777777777778,35,2,8
291,0.6,42,0.9977205837174522,0.7777777777777778,35,2,8
292,0.6,43,0.9977205837174522,0.7777777777777778,35,2,8
293,0.6,44,0.9977205837174522,0.7954545454545454,35,1,8
294,0.6,45,0.9977205837174522,0.7954545454545454,35,1,8
295,0.6,46,0.9977205837174522,0.7954545454545454,35,1,8
296,0.6,47,0.9977205837174522,0.7954545454545454,35,1,8
297,0.6,48,0.9977205837174522,0.7954545454545454,35,1,8
298,0.6,49,0.9977224919687451,0.7727272727272727,34,1,9
299,0.6,50,0.997574822656206,0.75,33,1,10
300,0.7,1,0.9980030183528764,0.38,38,57,5
301,0.7,2,0.9980030183528764,0.40860215053763443,38,50,5
302,0.7,3,0.9980030183528764,0.4418604651162791,38,43,5
303,0.7,4,0.9980030183528764,0.4523809523809524,38,41,5
304,0.7,5,0.9980030183528764,0.4634146341463415,38,39,5
305,0.7,6,0.9980030183528764,0.4810126582278481,38,36,5
306,0.7,7,0.9980030183528764,0.5,38,33,5
307,0.7,8,0.9980030183528764,0.5507246376811594,38,26,5
308,0.7,9,0.9980030183528764,0.5757575757575758,38,23,5
309,0.7,10,0.9980030183528764,0.59375,38,21,5
310,0.7,11,0.9980030183528764,0.6129032258064516,38,19,5
311,0.7,12,0.9980030183528764,0.6440677966101694,38,16,5
312,0.7,13,0.9980030183528764,0.6440677966101694,38,16,5
313,0.7,14,0.9980030183528764,0.6551724137931034,38,15,5
314,0.7,15,0.9980030183528764,0.6785714285714286,38,13,5
315,0.7,16,0.9980030183528764,0.7307692307692307,38,9,5
316,0.7,17,0.9980030183528764,0.76,38,7,5
317,0.7,18,0.9980030183528764,0.7755102040816326,38,6,5
318,0.7,19,0.9980030183528764,0.7916666666666666,38,5,5
319,0.7,20,0.9980030183528764,0.7916666666666666,38,5,5
320,0.7,21,0.9980030183528764,0.8085106382978723,38,4,5
321,0.7,22,0.9980030183528764,0.8260869565217391,38,3,5
322,0.7,23,0.9977009531976291,0.8043478260869565,37,3,6
323,0.7,24,0.9977009531976291,0.8043478260869565,37,3,6
324,0.7,25,0.9975841723190285,0.782608695652174,36,3,7
325,0.7,26,0.9975841723190285,0.782608695652174,36,3,7
326,0.7,27,0.9975841723190285,0.782608695652174,36,3,7
327,0.7,28,0.9975841723190285,0.782608695652174,36,3,7
328,0.7,29,0.9975841723190285,0.782608695652174,36,3,7
329,0.7,30,0.9975841723190285,0.782608695652174,36,3,7
330,0.7,31,0.9975841723190285,0.8,36,2,7
331,0.7,32,0.9975841723190285,0.8,36,2,7
332,0.7,33,0.9975841723190285,0.8,36,2,7
333,0.7,34,0.9975841723190285,0.8,36,2,7
334,0.7,35,0.9975841723190285,0.8,36,2,7
335,0.7,36,0.9976262669143712,0.7777777777777778,35,2,8
336,0.7,37,0.9976262669143712,0.7777777777777778,35,2,8
337,0.7,38,0.9976262669143712,0.7777777777777778,35,2,8
338,0.7,39,0.9976262669143712,0.7777777777777778,35,2,8
339,0.7,40,0.9976262669143712,0.7777777777777778,35,2,8
340,0.7,41,0.9976262669143712,0.7777777777777778,35,2,8
341,0.7,42,0.9976262669143712,0.7777777777777778,35,2,8
342,0.7,43,0.9976262669143712,0.7954545454545454,35,1,8
343,0.7,44,0.9976262669143712,0.7954545454545454,35,1,8
344,0.7,45,0.9976262669143712,0.7954545454545454,35,1,8
345,0.7,46,0.9976262669143712,0.7954545454545454,35,1,8
346,0.7,47,0.9976262669143712,0.7954545454545454,35,1,8
347,0.7,48,0.9976262669143712,0.7954545454545454,35,1,8
348,0.7,49,0.9976262669143712,0.7954545454545454,35,1,8
349,0.7,50,0.9976262669143712,0.7954545454545454,35,1,8
350,0.8,1,0.9980629589263025,0.37623762376237624,38,58,5
351,0.8,2,0.9980629589263025,0.40425531914893614,38,51,5
352,0.8,3,0.9980629589263025,0.42696629213483145,38,46,5
353,0.8,4,0.9980629589263025,0.4418604651162791,38,43,5
354,0.8,5,0.9980629589263025,0.4578313253012048,38,40,5
355,0.8,6,0.9980629589263025,0.4810126582278481,38,36,5
356,0.8,7,0.9980629589263025,0.5135135135135135,38,31,5
357,0.8,8,0.9980629589263025,0.5428571428571428,38,27,5
358,0.8,9,0.9980629589263025,0.5671641791044776,38,24,5
359,0.8,10,0.9980629589263025,0.5846153846153846,38,22,5
360,0.8,11,0.9980629589263025,0.6129032258064516,38,19,5
361,0.8,12,0.9980629589263025,0.6440677966101694,38,16,5
362,0.8,13,0.9980629589263025,0.6551724137931034,38,15,5
363,0.8,14,0.9980629589263025,0.6551724137931034,38,15,5
364,0.8,15,0.9980629589263025,0.6785714285714286,38,13,5
365,0.8,16,0.9980629589263025,0.6909090909090909,38,12,5
366,0.8,17,0.9980629589263025,0.7307692307692307,38,9,5
367,0.8,18,0.9980629589263025,0.7755102040816326,38,6,5
368,0.8,19,0.9980629589263025,0.7755102040816326,38,6,5
369,0.8,20,0.9980629589263025,0.7916666666666666,38,5,5
370,0.8,21,0.9980629589263025,0.7916666666666666,38,5,5
