,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
393,0.8,44,0.9965151721655324,0.8333333333333334,20,0,4
394,0.8,45,0.9963640071808958,0.7916666666666666,19,0,5
395,0.8,46,0.9963640071808958,0.7916666666666666,19,0,5
396,0.8,47,0.9963640071808958,0.7916666666666666,19,0,5
397,0.8,48,0.9963640071808958,0.7916666666666666,19,0,5
398,0.8,49,0.9963640071808958,0.7916666666666666,19,0,5
399,0.8,50,0.9963640071808958,0.7916666666666666,19,0,5
400,0.9,1,0.9962539815322606,0.3442622950819672,21,37,3
401,0.9,2,0.9962539815322606,0.375,21,32,3
402,0.9,3,0.9962539815322606,0.38181818181818183,21,31,3
403,0.9,4,0.9962539815322606,0.4117647058823529,21,27,3
404,0.9,5,0.9962539815322606,0.44680851063829785,21,23,3
405,0.9,6,0.9962539815322606,0.45652173913043476,21,22,3
406,0.9,7,0.9962539815322606,0.45652173913043476,21,22,3
407,0.9,8,0.9962539815322606,0.45652173913043476,21,22,3
408,0.9,9,0.9962539815322606,0.4772727272727273,21,20,3
409,0.9,10,0.9962539815322606,0.525,21,16,3
410,0.9,11,0.9962539815322606,0.5384615384615384,21,15,3
411,0.9,12,0.9962539815322606,0.5833333333333334,21,12,3
412,0.9,13,0.9962539815322606,0.6,21,11,3
413,0.9,14,0.9962539815322606,0.6176470588235294,21,10,3
414,0.9,15,0.9962539815322606,0.65625,21,8,3
415,0.9,16,0.9962539815322606,0.65625,21,8,3
416,0.9,17,0.9962539815322606,0.65625,21,8,3
417,0.9,18,0.9962539815322606,0.65625,21,8,3
418,0.9,19,0.9962539815322606,0.65625,21,8,3
419,0.9,20,0.9962539815322606,0.6774193548387096,21,7,3
420,0.9,21,0.9962539815322606,0.6774193548387096,21,7,3
421,0.9,22,0.9962539815322606,0.6774193548387096,21,7,3
422,0.9,23,0.9962539815322606,0.6774193548387096,21,7,3
423,0.9,24,0.9962539815322606,0.6774193548387096,21,7,3
424,0.9,25,0.9962539815322606,0.6774193548387096,21,7,3
425,0.9,26,0.9962539815322606,0.6774193548387096,21,7,3
426,0.9,27,0.9962539815322606,0.7241379310344828,21,5,3
427,0.9,28,0.9962539815322606,0.7241379310344828,21,5,3
428,0.9,29,0.9962539815322606,0.7777777777777778,21,3,3
429,0.9,30,0.9962539815322606,0.7777777777777778,21,3,3
430,0.9,31,0.9962539815322606,0.8076923076923077,21,2,3
431,0.9,32,0.9962539815322606,0.8076923076923077,21,2,3
432,0.9,33,0.9962539815322606,0.8076923076923077,21,2,3
433,0.9,34,0.9962539815322606,0.8076923076923077,21,2,3
434,0.9,35,0.9962539815322606,0.8076923076923077,21,2,3
435,0.9,36,0.9965513442216796,0.7692307692307693,20,2,4
436,0.9,37,0.9965513442216796,0.7692307692307693,20,2,4
437,0.9,38,0.9965513442216796,0.8,20,1,4
438,0.9,39,0.9965513442216796,0.8,20,1,4
439,0.9,40,0.9965513442216796,0.8,20,1,4
440,0.9,41,0.9965513442216796,0.8,20,1,4
441,0.9,42,0.9965513442216796,0.8,20,1,4
442,0.9,43,0.9965513442216796,0.8,20,1,4
443,0.9,44,0.9965513442216796,0.8333333333333334,20,0,4
444,0.9,45,0.9964109139589502,0.7916666666666666,19,0,5
445,0.9,46,0.9964109139589502,0.7916666666666666,19,0,5
446,0.9,47,0.9964109139589502,0.7916666666666666,19,0,5
447,0.9,48,0.9964109139589502,0.7916666666666666,19,0,5
448,0.9,49,0.9964109139589502,0.7916666666666666,19,0,5
449,0.9,50,0.9964109139589502,0.7916666666666666,19,0,5
